,method,noise_std,num_hf,num_lf,problem,seed
308,cokriging,0.5,5,125,mf_Bohachevsky,3
309,cokriging,0.1,10,125,mf_Bohachevsky,3
310,cokriging,0.3,10,125,mf_Bohachevsky,3
311,cokriging,0.5,10,125,mf_Bohachevsky,3
312,cokriging,0.1,15,125,mf_Bohachevsky,3
313,cokriging,0.3,15,125,mf_Bohachevsky,3
314,cokriging,0.5,15,125,mf_Bohachevsky,3
315,cokriging,0.1,20,125,mf_Bohachevsky,3
316,cokriging,0.3,20,125,mf_Bohachevsky,3
317,cokriging,0.5,20,125,mf_Bohachevsky,3
318,cokriging,0.1,25,125,mf_Bohachevsky,3
319,cokriging,0.3,25,125,mf_Bohachevsky,3
320,cokriging,0.5,25,125,mf_Bohachevsky,3
321,cokriging,0.1,30,125,mf_Bohachevsky,3
322,cokriging,0.3,30,125,mf_Bohachevsky,3
323,cokriging,0.5,30,125,mf_Bohachevsky,3
324,cokriging,0.1,5,150,mf_Bohachevsky,3
325,cokriging,0.3,5,150,mf_Bohachevsky,3
326,cokriging,0.5,5,150,mf_Bohachevsky,3
327,cokriging,0.1,10,150,mf_Bohachevsky,3
328,cokriging,0.3,10,150,mf_Bohachevsky,3
329,cokriging,0.5,10,150,mf_Bohachevsky,3
330,cokriging,0.1,15,150,mf_Bohachevsky,3
331,cokriging,0.3,15,150,mf_Bohachevsky,3
332,cokriging,0.5,15,150,mf_Bohachevsky,3
333,cokriging,0.1,20,150,mf_Bohachevsky,3
334,cokriging,0.3,20,150,mf_Bohachevsky,3
335,cokriging,0.5,20,150,mf_Bohachevsky,3
336,cokriging,0.1,25,150,mf_Bohachevsky,3
337,cokriging,0.3,25,150,mf_Bohachevsky,3
338,cokriging,0.5,25,150,mf_Bohachevsky,3
339,cokriging,0.1,30,150,mf_Bohachevsky,3
340,cokriging,0.3,30,150,mf_Bohachevsky,3
341,cokriging,0.5,30,150,mf_Bohachevsky,3
342,cokriging,0.1,5,175,mf_Bohachevsky,3
343,cokriging,0.3,5,175,mf_Bohachevsky,3
344,cokriging,0.5,5,175,mf_Bohachevsky,3
345,cokriging,0.1,10,175,mf_Bohachevsky,3
346,cokriging,0.3,10,175,mf_Bohachevsky,3
347,cokriging,0.5,10,175,mf_Bohachevsky,3
348,cokriging,0.1,15,175,mf_Bohachevsky,3
349,cokriging,0.3,15,175,mf_Bohachevsky,3
350,cokriging,0.5,15,175,mf_Bohachevsky,3
351,cokriging,0.1,20,175,mf_Bohachevsky,3
352,cokriging,0.3,20,175,mf_Bohachevsky,3
353,cokriging,0.5,20,175,mf_Bohachevsky,3
354,cokriging,0.1,25,175,mf_Bohachevsky,3
355,cokriging,0.3,25,175,mf_Bohachevsky,3
356,cokriging,0.5,25,175,mf_Bohachevsky,3
357,cokriging,0.1,30,175,mf_Bohachevsky,3
358,cokriging,0.3,30,175,mf_Bohachevsky,3
359,cokriging,0.5,30,175,mf_Bohachevsky,3
360,cokriging,0.1,5,200,mf_Bohachevsky,3
361,cokriging,0.3,5,200,mf_Bohachevsky,3
362,cokriging,0.5,5,200,mf_Bohachevsky,3
363,cokriging,0.1,10,200,mf_Bohachevsky,3
364,cokriging,0.3,10,200,mf_Bohachevsky,3
365,cokriging,0.5,10,200,mf_Bohachevsky,3
366,cokriging,0.1,15,200,mf_Bohachevsky,3
367,cokriging,0.3,15,200,mf_Bohachevsky,3
368,cokriging,0.5,15,200,mf_Bohachevsky,3
369,cokriging,0.1,20,200,mf_Bohachevsky,3
370,cokriging,0.3,20,200,mf_Bohachevsky,3
371,cokriging,0.5,20,200,mf_Bohachevsky,3
372,cokriging,0.1,25,200,mf_Bohachevsky,3
373,cokriging,0.3,25,200,mf_Bohachevsky,3
374,cokriging,0.5,25,200,mf_Bohachevsky,3
375,cokriging,0.1,30,200,mf_Bohachevsky,3
376,cokriging,0.3,30,200,mf_Bohachevsky,3
377,cokriging,0.5,30,200,mf_Bohachevsky,3
378,cokriging,0.1,5,50,mf_Bohachevsky,4
379,cokriging,0.3,5,50,mf_Bohachevsky,4
380,cokriging,0.5,5,50,mf_Bohachevsky,4
381,cokriging,0.1,10,50,mf_Bohachevsky,4
382,cokriging,0.3,10,50,mf_Bohachevsky,4
383,cokriging,0.5,10,50,mf_Bohachevsky,4
384,cokriging,0.1,15,50,mf_Bohachevsky,4
385,cokriging,0.3,15,50,mf_Bohachevsky,4
386,cokriging,0.5,15,50,mf_Bohachevsky,4
387,cokriging,0.1,20,50,mf_Bohachevsky,4
388,cokriging,0.3,20,50,mf_Bohachevsky,4
389,cokriging,0.5,20,50,mf_Bohachevsky,4
390,cokriging,0.1,25,50,mf_Bohachevsky,4
391,cokriging,0.3,25,50,mf_Bohachevsky,4
392,cokriging,0.5,25,50,mf_Bohachevsky,4
393,cokriging,0.1,30,50,mf_Bohachevsky,4
394,cokriging,0.3,30,50,mf_Bohachevsky,4
395,cokriging,0.5,30,50,mf_Bohachevsky,4
396,cokriging,0.1,5,75,mf_Bohachevsky,4
397,cokriging,0.3,5,75,mf_Bohachevsky,4
398,cokriging,0.5,5,75,mf_Bohachevsky,4
399,cokriging,0.1,10,75,mf_Bohachevsky,4
400,cokriging,0.3,10,75,mf_Bohachevsky,4
401,cokriging,0.5,10,75,mf_Bohachevsky,4
402,cokriging,0.1,15,75,mf_Bohachevsky,4
403,cokriging,0.3,15,75,mf_Bohachevsky,4
404,cokriging,0.5,15,75,mf_Bohachevsky,4
405,cokriging,0.1,20,75,mf_Bohachevsky,4
406,cokriging,0.3,20,75,mf_Bohachevsky,4
407,cokriging,0.5,20,75,mf_Bohachevsky,4
408,cokriging,0.1,25,75,mf_Bohachevsky,4
409,cokriging,0.3,25,75,mf_Bohachevsky,4
410,cokriging,0.5,25,75,mf_Bohachevsky,4
411,cokriging,0.1,30,75,mf_Bohachevsky,4
412,cokriging,0.3,30,75,mf_Bohachevsky,4
413,cokriging,0.5,30,75,mf_Bohachevsky,4
414,cokriging,0.1,5,100,mf_Bohachevsky,4
415,cokriging,0.3,5,100,mf_Bohachevsky,4
416,cokriging,0.5,5,100,mf_Bohachevsky,4
417,cokriging,0.1,10,100,mf_Bohachevsky,4
418,cokriging,0.3,10,100,mf_Bohachevsky,4
419,cokriging,0.5,10,100,mf_Bohachevsky,4
420,cokriging,0.1,15,100,mf_Bohachevsky,4
421,cokriging,0.3,15,100,mf_Bohachevsky,4
422,cokriging,0.5,15,100,mf_Bohachevsky,4
423,cokriging,0.1,20,100,mf_Bohachevsky,4
424,cokriging,0.3,20,100,mf_Bohachevsky,4
425,cokriging,0.5,20,100,mf_Bohachevsky,4
426,cokriging,0.1,25,100,mf_Bohachevsky,4
427,cokriging,0.3,25,100,mf_Bohachevsky,4
428,cokriging,0.5,25,100,mf_Bohachevsky,4
429,cokriging,0.1,30,100,mf_Bohachevsky,4
430,cokriging,0.3,30,100,mf_Bohachevsky,4
431,cokriging,0.5,30,100,mf_Bohachevsky,4
432,cokriging,0.1,5,125,mf_Bohachevsky,4
433,cokriging,0.3,5,125,mf_Bohachevsky,4
434,cokriging,0.5,5,125,mf_Bohachevsky,4
435,cokriging,0.1,10,125,mf_Bohachevsky,4
436,cokriging,0.3,10,125,mf_Bohachevsky,4
437,cokriging,0.5,10,125,mf_Bohachevsky,4
438,cokriging,0.1,15,125,mf_Bohachevsky,4
439,cokriging,0.3,15,125,mf_Bohachevsky,4
440,cokriging,0.5,15,125,mf_Bohachevsky,4
441,cokriging,0.1,20,125,mf_Bohachevsky,4
442,cokriging,0.3,20,125,mf_Bohachevsky,4
443,cokriging,0.5,20,125,mf_Bohachevsky,4
444,cokriging,0.1,25,125,mf_Bohachevsky,4
445,cokriging,0.3,25,125,mf_Bohachevsky,4
446,cokriging,0.5,25,125,mf_Bohachevsky,4
447,cokriging,0.1,30,125,mf_Bohachevsky,4
448,cokriging,0.3,30,125,mf_Bohachevsky,4
449,cokriging,0.5,30,125,mf_Bohachevsky,4
450,cokriging,0.1,5,150,mf_Bohachevsky,4
451,cokriging,0.3,5,150,mf_Bohachevsky,4
452,cokriging,0.5,5,150,mf_Bohachevsky,4
453,cokriging,0.1,10,150,mf_Bohachevsky,4
454,cokriging,0.3,10,150,mf_Bohachevsky,4
455,cokriging,0.5,10,150,mf_Bohachevsky,4
456,cokriging,0.1,15,150,mf_Bohachevsky,4
457,cokriging,0.3,15,150,mf_Bohachevsky,4
458,cokriging,0.5,15,150,mf_Bohachevsky,4
459,cokriging,0.1,20,150,mf_Bohachevsky,4
460,cokriging,0.3,20,150,mf_Bohachevsky,4
461,cokriging,0.5,20,150,mf_Bohachevsky,4
462,cokriging,0.1,25,150,mf_Bohachevsky,4
463,cokriging,0.3,25,150,mf_Bohachevsky,4
464,cokriging,0.5,25,150,mf_Bohachevsky,4
465,cokriging,0.1,30,150,mf_Bohachevsky,4
466,cokriging,0.3,30,150,mf_Bohachevsky,4
467,cokriging,0.5,30,150,mf_Bohachevsky,4
468,cokriging,0.1,5,175,mf_Bohachevsky,4
469,cokriging,0.3,5,175,mf_Bohachevsky,4
470,cokriging,0.5,5,175,mf_Bohachevsky,4
471,cokriging,0.1,10,175,mf_Bohachevsky,4
472,cokriging,0.3,10,175,mf_Bohachevsky,4
473,cokriging,0.5,10,175,mf_Bohachevsky,4
474,cokriging,0.1,15,175,mf_Bohachevsky,4
475,cokriging,0.3,15,175,mf_Bohachevsky,4
476,cokriging,0.5,15,175,mf_Bohachevsky,4
477,cokriging,0.1,20,175,mf_Bohachevsky,4
478,cokriging,0.3,20,175,mf_Bohachevsky,4
479,cokriging,0.5,20,175,mf_Bohachevsky,4
480,cokriging,0.1,25,175,mf_Bohachevsky,4
481,cokriging,0.3,25,175,mf_Bohachevsky,4
482,cokriging,0.5,25,175,mf_Bohachevsky,4
483,cokriging,0.1,30,175,mf_Bohachevsky,4
484,cokriging,0.3,30,175,mf_Bohachevsky,4
485,cokriging,0.5,30,175,mf_Bohachevsky,4
486,cokriging,0.1,5,200,mf_Bohachevsky,4
487,cokriging,0.3,5,200,mf_Bohachevsky,4
488,cokriging,0.5,5,200,mf_Bohachevsky,4
489,cokriging,0.1,10,200,mf_Bohachevsky,4
490,cokriging,0.3,10,200,mf_Bohachevsky,4
491,cokriging,0.5,10,200,mf_Bohachevsky,4
492,cokriging,0.1,15,200,mf_Bohachevsky,4
493,cokriging,0.3,15,200,mf_Bohachevsky,4
494,cokriging,0.5,15,200,mf_Bohachevsky,4
495,cokriging,0.1,20,200,mf_Bohachevsky,4
496,cokriging,0.3,20,200,mf_Bohachevsky,4
497,cokriging,0.5,20,200,mf_Bohachevsky,4
